title,type,year,rated,released,genre,director,writer,language,country,imdb_id,imdb_rating,imdb_votes,production,website,poster
Loser's Adventure,movie,2017,N/A,29 Apr 2017,"Comedy, Drama",Bong Soo Ko,N/A,N/A,South Korea,tt7048954,6.8,36,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDcwOTYzYWQtZDkxZi00MTI5LTk0ZWQtZmIwMzhmZjBjZWQ5XkEyXkFqcGdeQXVyMzAwNTUzNA@@._V1_SX300.jpg
Hyeon's Quartet,movie,2016,N/A,28 Dec 2017,Drama,Sun-Kyeong Ahn,Sun-Kyeong Ahn,Korean,South Korea,tt6150048,N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzU0NDNlNzEtY2EzNS00YjZmLWFiZmQtN2UxYzhlYzQ3ZWEyXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
Land of Happiness,movie,2017,N/A,N/A,"Drama, Mystery",Min-Kyu Jung,N/A,N/A,South Korea,tt7048970,N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGQxNTgwNWMtZDQ4OS00YjQ1LWE0ZGQtMzdmMTZmMTczNTBkXkEyXkFqcGdeQXVyODgxMDAxMjY@._V1_SX300.jpg
"Jung Il-woo, My Friend",movie,2017,N/A,26 Oct 2017,N/A,Dong-won Kim,N/A,Korean,South Korea,tt7991846,N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjA1NGUwMWYtNjc5YS00MzY3LTkwMWUtZDU2Njg1MTc4ZTg5XkEyXkFqcGdeQXVyODU0MDM2MzI@._V1_SX300.jpg
Romans 8:37,movie,2017,N/A,16 Nov 2017,Drama,Yeon-Shick Shin,Yeon-Shick Shin,Korean,South Korea,tt8383028,7.2,6,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTI5NTQyMmMtYWVjNy00ZmYxLTkwNzUtZGM0NmZhMGYzMmE5XkEyXkFqcGdeQXVyMjAyNTEwOQ@@._V1_SX300.jpg
Miniforce X,movie,2018,N/A,18 Apr 2019,Animation,Youngjun Lee,N/A,"Korean, English",South Korea,tt10339932,N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNThjNmVkNWItZTdmMC00NzQ2LWJlN2MtNzMwOGE4NDcyNzc1XkEyXkFqcGdeQXVyNzY1OTgwNjI@._V1_SX300.jpg
Le Tour: My Last 49 Days,movie,2017,N/A,01 Feb 2017,N/A,N/A,N/A,English,South Korea,tt10462820,N/A,N/A,N/A,N/A,N/A
Eun-ha,movie,2016,N/A,01 Nov 2016,"Drama, Romance",Jinseung Lim,N/A,Korean,South Korea,tt7477384,6.8,17,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWRmNjAyNWQtNmEwMi00MTEyLWI4MTktYTViYjRlNzRkMjBiXkEyXkFqcGdeQXVyNTI0Mzc3Ng@@._V1_SX300.jpg
Miss Butcher,movie,2017,N/A,N/A,"Horror, Mystery, Thriller",N/A,N/A,Korean,South Korea,tt11074318,5.5,15,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzQ5ZjE5YmQtYzY5OC00NmQyLThlNDQtYTcwNzc4ZmYwZTQzXkEyXkFqcGdeQXVyMTA4NDQwMzM2._V1_SX300.jpg
Park Na-rae: Glamour Warning,movie,2019,N/A,16 Oct 2019,Comedy,Kim Joo-Hyung,N/A,N/A,Korea,tt10927068,4.9,52,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWQ1YmZlNTAtMGMxMS00NmE3LWEzZDItZDdjMWNhMThkNGYzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Blossom,movie,2015,N/A,01 May 2015,"Short, Drama",In-mi Han,In-mi Han,Korean,South Korea,tt4703190,N/A,N/A,N/A,N/A,N/A
Beautiful World,series,2019–,N/A,05 Apr 2019,"Drama, Mystery",N/A,N/A,Korean,South Korea,tt9863724,8.4,78,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjY5MTdhY2YtODRhMi00ZjY4LTk1OGEtZWFkMmZhMDMyNWU2XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
Moment at Eighteen,series,2019,N/A,22 Jul 2019,"Drama, Romance",N/A,N/A,Korean,South Korea,tt10474124,7.7,250,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDc5MDRiMjYtZDZhNy00ODc3LThhOTUtNTE5ZWUzOWVlOGE2XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
Legal High,series,2019–,N/A,08 Feb 2019,"Comedy, Drama",N/A,N/A,Korean,South Korea,tt9537270,7.2,64,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDMyYjM5NjMtNDQxNi00ODEzLThkYmMtNTdhNmFhNmFmYTYwXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
My Holo Love,series,2020,N/A,07 Feb 2020,"Drama, Romance, Sci-Fi",N/A,N/A,N/A,Korea,tt11058644,7.7,"1,387",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGUzOTEzYjYtMzA3OS00MjlmLThjZGEtM2RjMzEyM2Y2YjI0XkEyXkFqcGdeQXVyNzk0NTA5NQ@@._V1_SX300.jpg
Mr. Zoo: The Missing VIP,movie,2020,N/A,22 Jan 2020,"Action, Comedy",Tae-Yun Kim,Tae-Yun Kim,"Korean, English",South Korea,tt11566166,5.6,297,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYmMxMWU1MTUtY2Q0YS00YmEwLTg4OWUtMjUxOTkyNzYzNmEyXkEyXkFqcGdeQXVyNTM0MDc1ODE@._V1_SX300.jpg
Extracurricular,series,2020,TV-MA,29 Apr 2020,"Crime, Drama",N/A,N/A,Korean,South Korea,tt10262630,7.7,"2,841",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzg0NjMyOTYtNjAyNi00MmFkLWExMjQtOGRhMDA0MmNlNjdhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Honest Candidate,movie,2020,N/A,12 Feb 2020,Comedy,You-Jeong Jang,"Paulo Cursino (story), Sung-hye Heo (Writer), Kim Sun (Writer)",Korean,South Korea,tt11812338,6.4,335,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDNhOTgzZWUtZThiOS00OTk2LThlZTUtN2U5MWU3MTMxOGNjXkEyXkFqcGdeQXVyOTQwNjAzMjM@._V1_SX300.jpg
Sweet Munchies,series,2020,N/A,25 May 2020,"Comedy, Drama, Romance",N/A,N/A,Korean,South Korea,tt12401208,7.0,50,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTM3MzJiMzMtZGUwOC00ZGIxLTk3ZTgtYWMzNzZkNmVlNzQ3XkEyXkFqcGdeQXVyNDY5MjMyNTg@._V1_SX300.jpg
Kongsuni and Friends,series,2017–,N/A,22 Aug 2017,Animation,N/A,N/A,English,South Korea,tt9529810,3.9,13,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzlmNDdlOWMtZDA3ZC00MjcwLTgxODctOGQ3ZTJlZDRiMzY1XkEyXkFqcGdeQXVyOTcyNTkzOTA@._V1_SX300.jpg
Bread Barbershop,series,2020–,TV-Y,15 Aug 2020,Animation,N/A,N/A,English,South Korea,tt12912830,8.5,61,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWI1Njc3NjktMmY4MC00NDZmLWE4MDItOGUxZDVkY2Y3ODc0XkEyXkFqcGdeQXVyNTg1MTY4MjI@._V1_SX300.jpg
Heung-boo: The Revolutionist,movie,2018,N/A,14 Feb 2018,"Drama, History",Geun-hyun Cho,Baek Mi-kyeong,Korean,South Korea,tt6955130,6.1,61,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjM1OTgyN2MtNDE2Zi00NjhlLTk4YzctMDZkNTllNDc4YjUxXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
Student A,movie,2018,N/A,20 Jun 2018,Drama,Kyung-Sub Lee,"Heo5Pa6 (comic), Kyung-Sub Lee",Korean,South Korea,tt8574270,6.9,134,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTQzNGYzYTQtMWU0Mi00NDU2LTgxZmUtYWFhZDdjM2QzYWNmXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Saem,movie,2017,N/A,30 Apr 2017,"Comedy, Drama, Romance",Kyu-Il Hwang,Kyu-Il Hwang,Korean,South Korea,tt9293752,6.2,14,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzhmMzkyNDgtZmRlNi00MWE3LThhY2YtMzUwNDIwZGI4NTUyXkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_SX300.jpg
Graceful Friends,series,2020–,N/A,10 Jul 2020,"Crime, Drama, Mystery",N/A,N/A,Korean,South Korea,tt12531492,6.4,75,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGY1NDM3ZDEtODdmOS00OWIyLWJmZTktODE1NTdiZDkyY2Y4XkEyXkFqcGdeQXVyNDY5MjMyNTg@._V1_SX300.jpg
Do Do Sol Sol La La Sol,series,2020,N/A,07 Oct 2020,"Comedy, Music, Romance",N/A,N/A,Korean,South Korea,tt12850262,7.4,767,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTAwNTA1MTMtYzAzYy00NWQ5LWJjYTItNTYyZjEzNWZhMmVkXkEyXkFqcGdeQXVyNDU4MDQ0MjM@._V1_SX300.jpg
18 Again,series,2020,N/A,21 Sep 2020,"Comedy, Fantasy, Romance",N/A,N/A,Korean,South Korea,tt12846096,8.2,555,N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2JhYjMyN2YtM2FjMC00YjI1LWE4M2EtNmY2MjI0ZGZmY2M4XkEyXkFqcGdeQXVyNDU4MDQ0MjM@._V1_SX300.jpg
The Uncanny Counter,series,2020–,N/A,28 Nov 2020,"Action, Fantasy, Horror, Mystery",N/A,N/A,Korean,South Korea,tt13273826,8.1,"1,872",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTk5NmIxNTgtNWRjYS00OWQ4LTlhOTctOGU0NzlkODQ3Zjg2XkEyXkFqcGdeQXVyNDY5MjMyNTg@._V1_SX300.jpg
The Golden Holiday,movie,2020,N/A,29 Sep 2020,"Action, Comedy, Crime",Bong-han Kim,Bong-han Kim,"Korean, Filipino, English",South Korea,tt8123506,5.3,172,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOWZmZmZjZDItMjYxMy00NTdlLWE2MmYtNzk0MWNmYTVhOTA5XkEyXkFqcGdeQXVyMTEwODEzNTU@._V1_SX300.jpg
Lovestruck in the City,series,2020–,TV-14,22 Dec 2020,"Drama, Romance",N/A,N/A,Korean,South Korea,tt13394544,7.4,466,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmY2NjFjODYtZWZkZi00MjI2LWE1ZjQtMGM3NDg4MDE5MzdlXkEyXkFqcGdeQXVyNDU4MDQ0MjM@._V1_SX300.jpg
What Happened to Mr Cha?,movie,2021,N/A,01 Jan 2021,"Comedy, Drama",Dong-kyu Kim,Dong-kyu Kim,Korean,South Korea,tt13667212,4.2,199,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTcwMTVjYzktYzRlOS00Yzk1LTkyZjgtN2Q2MWNkNzY3NDM3XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
Space Sweepers,movie,2021,TV-MA,05 Feb 2021,"Action, Adventure, Drama, Fantasy, Sci-Fi",Sung-hee Jo,Sung-hee Jo,"Russian, French, Spanish, Korean, English, Japanese, Danish, Chinese, Arabic, German, Filipino, Mandarin",South Korea,tt12838766,6.6,"14,931",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTUxN2M3ZWYtMzc1MC00NTc4LWFhZDItMzViZDg2NmFjMzBhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
