title,type,year,rated,released,genre,director,writer,language,country,imdb_id,imdb_rating,imdb_votes,production,website,poster
Chocolate City: Vegas,movie,2017,N/A,12 Aug 2017,Drama,Jean-Claude La Marre,Jean-Claude La Marre,English,United States,tt5485482,3.8,296,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzQwNDZlZTAtOWViYy00MjU3LWJlYzAtZDM2ZWU3MzM0ZmIzL2ltYWdlXkEyXkFqcGdeQXVyMzY5ODU2Ng@@._V1_SX300.jpg
Naked,movie,2017,TV-14,11 Aug 2017,"Comedy, Fantasy, Romance",Michael Tiddes,"Rick Alvarez, Mårten Knutsson, Torkel Knutsson",English,United States,tt6048930,5.4,"19,315",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYmIzMzk2OTgtNWI1ZC00YTQxLWJiYWYtMzE5MTY4ODRiMTEzXkEyXkFqcGdeQXVyNzAwMjc4ODA@._V1_SX300.jpg
Atypical,series,2017–2021,TV-MA,11 Aug 2017,"Comedy, Drama",N/A,Robia Rashid,English,United States,tt6315640,8.3,"82,840",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjNjNThmYTUtMjY2Ni00OGE4LTgzOTItYTgzMDllNDM5NTI5XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
True and the Rainbow Kingdom,series,2017–,TV-Y,11 Aug 2017,"Animation, Short, Adventure",N/A,"Jeff Borkin, Samuel Borkson, Mary Bredin",English,"United States, Canada",tt5607658,7.4,438,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTcwMmIzM2QtYmMxYy00NzFjLTljMGMtNTQxNzRiMmIzZWQ5XkEyXkFqcGdeQXVyMzE1MzY5Mzk@._V1_SX300.jpg
The Saint,movie,2017,Not Rated,11 Jul 2017,"Action, Adventure, Crime",Ernie Barbarash,"Leslie Charteris (based on the character created by), Jesse Alexander (screenplay by), Tony Giglio (screenplay by)",English,USA,tt2569088,4.9,"5,965",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGI4NDBmZmUtZTM2ZS00MjBlLTg1ZjEtNDc1MWY4Y2VhMGM2XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
Baahubali 2: The Conclusion,movie,2017,Not Rated,28 Apr 2017,"Action, Drama",S.S. Rajamouli,"Vijayendra Prasad, S.S. Rajamouli, C.H. Vijay Kumar","Telugu, Tamil, Hindi",India,tt4849438,8.3,"89,598",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOGNlNmRkMjctNDgxMC00NzFhLWIzY2YtZDk3ZDE0NWZhZDBlXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_SX300.jpg
The 5th Wave,movie,2016,PG-13,22 Jan 2016,"Action, Adventure, Sci-Fi",J Blakeson,"Susannah Grant, Akiva Goldsman, Jeff Pinkner",English,"United States, United Kingdom",tt2304933,5.2,"107,392",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjQwOTc0Mzg3Nl5BMl5BanBnXkFtZTgwOTg3NjI2NzE@._V1_SX300.jpg
A Defintely Maybe,movie,2016,R,28 Jul 2017,Drama,Mark Williams,Bill Dubuque,English,"United States, Canada",tt1718924,6.5,"12,110",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjdkY2MzMGEtNzI5YS00ZDVkLTliZmMtZGMxZDJiMGU2MjIwXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SX300.jpg
Wet Hot American Summer: Ten Years Later,series,2017,TV-MA,04 Aug 2017,Comedy,N/A,"Michael Showalter, David Wain",English,United States,tt5669272,6.9,"8,490",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjExMTQ0NTE3Ml5BMl5BanBnXkFtZTgwNDEzOTc4MjI@._V1_SX300.jpg
Icarus,movie,2017,TV-MA,04 Aug 2017,"Documentary, Sport",Bryan Fogel,"Bryan Fogel, Mark Monroe, Jon Bertain","English, Russian",United States,tt6333060,7.9,"48,451",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmQ1ZmJlMDEtMWRhMy00YzcyLWIwNzktMmUxZTQwNmQ2YzZkXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg
Message from the King,movie,2016,R,04 Aug 2017,"Action, Crime, Drama",Fabrice du Welz,"Oliver Butcher, Stephen Cornwell","English, Armenian","United Kingdom, France, Belgium, United States",tt1712192,6.4,"16,308",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTJlNGVhZjUtYjJhZC00ZTRiLWI0YTgtNzdlNWJhZWEwNTAzXkEyXkFqcGdeQXVyMjgzMTA2NzY@._V1_SX300.jpg
The Invisible Guardian,movie,2017,N/A,03 Aug 2017,"Crime, Thriller",Fernando González Molina,"Luiso Berdejo, Dolores Redondo","Spanish, English, Basque","Spain, Germany",tt4924942,6.4,"15,698",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjI1ZTI5YjYtZjI2MS00OTBjLWIyYzUtMDMxYmQzNjM4Y2JiL2ltYWdlXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg
Cop Car,movie,2015,R,07 Aug 2015,"Crime, Thriller",Jon Watts,"Jon Watts, Christopher Ford, Kaden Selvidge",English,United States,tt3813310,6.3,"32,811",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTY1NjA2ODY0OF5BMl5BanBnXkFtZTgwNzYwODA1NTE@._V1_SX300.jpg
Tian hei qing bi yan,series,2016–2017,N/A,30 Dec 2016,Crime,N/A,N/A,Mandarin,Taiwan,tt6506806,7.0,222,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjhkYjQwNWMtNDAwMS00OGI3LTkxNTQtMzk5NWRjNWEyZDk4L2ltYWdlXkEyXkFqcGdeQXVyMjU1NTY2NTA@._V1_SX300.jpg
Life Plan A and B,series,2016,TV-PG,07 Oct 2016,Drama,N/A,N/A,Mandarin,Taiwan,tt7034962,7.6,106,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzRmOGYzMTgtMmM4NC00NTA3LTk0OTItZTA2MDg2Y2ZiNzQwXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_SX300.jpg
Love Storm,movie,2016,N/A,N/A,"Short, Romance",Angelo Agojo,"Angelo Agojo, Georgia Jauslin",English,USA,tt4781600,N/A,N/A,N/A,N/A,N/A
Un + une,movie,2015,Not Rated,09 Dec 2015,"Comedy, Drama, Romance",Claude Lelouch,"Claude Lelouch, Valérie Perrin","French, English","France, United Kingdom",tt1918911,6.2,"2,293",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOGYzZWU5MzAtMDZmMy00ZmJiLThhOGMtYmZiMmUxZGEzYzRiXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SX300.jpg
My Sunshine,series,2015–,N/A,10 Jan 2015,Romance,N/A,N/A,"Chinese, English",China,tt6131630,6.6,188,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGM0YzZiYzgtMWE0Mi00OTkzLWJhYjgtYTA5YzllMDA3Y2RiXkEyXkFqcGdeQXVyNjg0OTk1NTE@._V1_SX300.jpg
Opening Night,movie,2016,Not Rated,02 Jun 2017,"Comedy, Musical",Isaac Rentz,"Gerry De Leon, Greg Lisi",English,United States,tt4156972,6.0,"2,624",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2VjMzcyMmEtMjk4OC00OWQ1LTlkOTAtYzU5Y2E4MDIzZDYwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDY2NTg1NDQ@._V1_SX300.jpg
The Blind Christ,movie,2016,N/A,13 Apr 2017,Drama,Christopher Murray,Christopher Murray,Spanish,"Chile, France",tt4778424,5.8,272,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTUyMmE4NGEtZWNhNi00NjZmLThlYzAtMjVhNjgwZDExYTM3XkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg
Raising the Bar,movie,2016,Not Rated,02 May 2016,"Drama, Family, Sport",Clay Glen,"Clay Glen, Pirie Martin, Jarrad Bhatia",English,Australia,tt5274066,5.5,"1,545",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTg1Mjc0ODkwMF5BMl5BanBnXkFtZTgwMDc2MjQ1NzE@._V1_SX300.jpg
Return to the Blue Lagoon,movie,1991,PG-13,02 Aug 1991,"Adventure, Drama, Romance",William A. Graham,"Henry De Vere Stacpoole, Leslie Stevens",English,United States,tt0102782,5.1,"19,741",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTM1Mzk1MTItZWE3OS00ODgwLTgxNjAtZTMwMmY1YmYzY2RmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
Daughters of Destiny,series,2017–,N/A,28 Jul 2017,Documentary,Vanessa Roth,Vanessa Roth,English,United States,tt1877895,8.6,902,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzBmNDg0MGUtZjBiYy00YmNhLThlNjgtN2Q3M2VmN2FhNDA0XkEyXkFqcGdeQXVyNzQzNjYwMDM@._V1_SX300.jpg
The Incredible Jessica James,movie,2017,TV-MA,28 Jul 2017,Comedy,Jim Strouse,Jim Strouse,English,United States,tt5990342,6.5,"7,566",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTUxODczMTQ2Ml5BMl5BanBnXkFtZTgwNDI1ODA5MjI@._V1_SX300.jpg
Lucifer,movie,2016,N/A,N/A,"Horror, Thriller",Tiffany Castro,"Brent Trotter, Justin Kornmann",English,United States,tt5108516,6.9,64,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzY4MDdlNzEtOGFkNC00YWU5LWI4NDctYTMwMmFjNGY2MmYxXkEyXkFqcGdeQXVyMTU3NDEyMDQ@._V1_SX300.jpg
I Called Him Morgan,movie,2016,N/A,24 Mar 2017,"Documentary, Drama, History",Kasper Collin,"Kasper Collin, Jesper Osmund",English,"Sweden, United States",tt4170344,7.3,"1,802",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTU1YjlmZmMtMjcxNy00ZWJjLWJmNmEtMGE5NGFkYWViMzUwXkEyXkFqcGdeQXVyNTU5NDMxNjM@._V1_SX300.jpg
The Worst Witch,series,2017–,TV-Y7,26 Jul 2019,"Family, Fantasy",N/A,N/A,English,"United Kingdom, Germany",tt5721172,7.2,"2,365",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2ZmMzIxMDktOGUwZS00ZTY0LTg1NjEtNzNkZjFlZjVkZGMwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Ozark,series,2017–2022,TV-MA,21 Jul 2017,"Crime, Drama, Thriller",N/A,"Bill Dubuque, Mark Williams",English,United States,tt5071412,8.5,"265,778",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDUxMWNlMTUtYTljZS00MTE0LTlkYjktOTU1ODZjYzBhMTk0XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
Handsome Devil,movie,2016,TV-MA,02 Jun 2017,"Comedy, Drama, Sport",John Butler,John Butler,"English, Latin",Ireland,tt5016946,7.1,"13,532",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYmIxMTdmOWYtMjRkZS00ZjM5LWJjZTYtMTM3Y2NmNzQ3NDJiXkEyXkFqcGdeQXVyNjg0ODE1ODE@._V1_SX300.jpg
La Fiscal de Hierro,series,2017,N/A,30 Jan 2017,Crime,N/A,N/A,Spanish,Mexico,tt6516524,5.5,30,N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2M3YTliYWUtNjcwMC00NWQ5LWJhM2EtYmRjNDQ0ODZjMzYwXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg
Phir Hera Pheri,movie,2006,N/A,09 Jun 2006,"Comedy, Crime",Neeraj Vora,Neeraj Vora,Hindi,India,tt0419058,7.1,"22,425",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzgzYjZjYzMtNjcyYy00NWI3LTg1NDItOTMzMzdhMjhjNWExXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_SX300.jpg
Uncertain Glory,movie,2017,N/A,17 Mar 2017,Drama,Agustí Villaronga,"Coral Cruz, Joan Sales, Agustí Villaronga","Catalan, Spanish",Spain,tt5304874,6.1,944,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTdhY2U3ZGEtNTBkMy00ZTI1LWIwZTctYjVhYjYyMjVlMWRkL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
That Girl in Yellow Boots,movie,2010,Not Rated,02 Sep 2011,"Crime, Drama, Mystery",Anurag Kashyap,"Anurag Kashyap, Kalki Koechlin","Hindi, English, Kannada, Marathi",India,tt1580704,6.6,"3,773",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzE1YzcyOWMtNjU5OC00ZDQ2LWFkNWItYzI2MjQ5OTllZDVlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Amar,movie,2017,N/A,21 Apr 2017,"Drama, Romance",Esteban Crespo,"Esteban Crespo, Mario Fernandez Alonso",Spanish,Spain,tt5479616,5.1,"4,423",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTIxZDRmYTgtYzU3YS00MTgwLTg2MTktMTM1ODcyNWQzMjM3XkEyXkFqcGdeQXVyMzY2NTg0NTA@._V1_SX300.jpg
Jack Reacher: Never Go Back,movie,2016,PG-13,21 Oct 2016,"Action, Crime, Drama",Edward Zwick,"Richard Wenk, Edward Zwick, Marshall Herskovitz","English, Ukrainian","China, United States",tt3393786,6.1,"153,884",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODQ3ODQ3NDI4NV5BMl5BanBnXkFtZTgwMDY1Mzk5OTE@._V1_SX300.jpg
Friends from College,series,2017–2019,TV-MA,14 Jul 2017,"Comedy, Drama",N/A,"Francesca Delbanco, Nicholas Stoller",English,United States,tt5565334,6.9,"20,292",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjMyNjgxNDc3MV5BMl5BanBnXkFtZTgwNDUyMzQ2NjM@._V1_SX300.jpg
Chasing Coral,movie,2017,N/A,14 Jul 2017,Documentary,Jeff Orlowski,"Davis Coombe, Vickie Curtis, Jeff Orlowski",English,United States,tt6333054,8.1,"5,139",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTkwMGM3MzgtOGVlMy00ZGY1LWEwNTYtM2E2NzhhYTAyYTVkL2ltYWdlXkEyXkFqcGdeQXVyMTE1NjQzNDI@._V1_SX300.jpg
To the Bone,movie,2017,TV-MA,14 Jul 2017,Drama,Marti Noxon,Marti Noxon,English,United States,tt5541240,6.8,"47,728",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTU1MTQ0NDAyNV5BMl5BanBnXkFtZTgwNjQ4MjE4MjI@._V1_SX300.jpg
The Maybe Pile,episode,2017,N/A,14 Jul 2017,"Animation, Action, Comedy",Harry Chaskin,Thomas Krajewski,N/A,N/A,tt7094950,N/A,35,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWRiZTNiYTgtMTcwOS00ZGQxLTk1OWEtYTg3ZGY3NmYwMzY1XkEyXkFqcGdeQXVyODMzNTMyOTk@._V1_SX300.jpg
Castlevania,series,2017–2021,TV-MA,07 Jul 2017,"Animation, Action, Adventure",N/A,Warren Ellis,English,United States,tt6517102,8.3,"60,649",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjAzMjU2MjYzMl5BMl5BanBnXkFtZTgwNTQ4Nzk1NjM@._V1_SX300.jpg
Take Me,movie,2017,TV-MA,05 May 2017,"Comedy, Crime, Mystery",Pat Healy,Mike Makowsky,English,United States,tt6598626,6.1,"5,628",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTQ5Mjc1NzIzMF5BMl5BanBnXkFtZTgwOTg3NDEwMjI@._V1_SX300.jpg
Fate/Apocrypha,series,2017,TV-MA,02 Jul 2017,"Animation, Action, Drama",N/A,N/A,Japanese,Japan,tt6424454,6.6,"2,244",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzRmZDNiN2UtZjI1YS00ZTg5LTgzNzAtMjdkYTRmYjM5OTlhXkEyXkFqcGdeQXVyNzU2MDkxMTM@._V1_SX300.jpg
Money Heist,series,2017–2021,TV-MA,02 May 2017,"Action, Crime, Drama",N/A,Álex Pina,"Spanish, Russian, Serbian, English",Spain,tt6468322,8.2,"453,089",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDJkYzY3MzMtMGFhYi00MmQ4LWJkNTgtZGNiZWZmMTMxNzdlXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
"The Boss, Anatomy of a Crime",movie,2014,N/A,26 Feb 2015,"Crime, Drama",Sebastián Schindel,"Nicolás Batlle, Pablo Del Teso, Elías Neuman",Spanish,"Argentina, Venezuela",tt3854234,7.3,"2,072",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODI3MWM1ZTItZTZkOC00ZDI1LTgzMDAtMGY2YTc4MmY2YThlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
El Chema,series,2016–,TV-14,17 Nov 2016,"Action, Crime",N/A,Luis Zelkowicz,Spanish,Mexico,tt5730624,6.8,302,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWYwNGM1ZjktOTY5MC00OGZjLTkzYzEtY2M0Y2MwMmFmMzFhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyODc2NTc0Mw@@._V1_SX300.jpg
Hunterrr,movie,2015,N/A,20 Mar 2015,"Comedy, Romance",Harshavardhan Kulkarni,"Harshavardhan Kulkarni, Vijay Maurya",Hindi,India,tt4333674,7.0,"6,176",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDVlN2EyOTItMTY4MC00MzM3LWFkZWEtYWJhYWY0YzQzZDc3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
The Dirty Picture,movie,2011,Not Rated,02 Dec 2011,"Biography, Comedy, Drama",Milan Luthria,"Rajat Arora, Aditi Mediratta, Rajshri Sudhakar","Hindi, Tamil, English",India,tt1954206,6.6,"9,568",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDI0OTlhYmEtNzQ3MS00OTI0LTk4NWUtN2YxNTgyYmY0YmNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Out of Thin Air,movie,2017,N/A,28 Sep 2017,"Documentary, Crime",Dylan Howitt,N/A,English,N/A,tt6330514,6.3,"2,289",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzk4NDUxNzktY2QzMC00MmFmLWFjMGUtNTMxMjdiMGM0MzE0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
Zip & Zap and the Captain's Island,movie,2016,N/A,29 Jul 2016,"Adventure, Comedy, Family",Oskar Santos,"José Escobar, Jorge Lara, Oskar Santos",Spanish,Spain,tt4110400,5.8,606,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjE3ZTdmMmYtMDVhMy00OGEwLWI5MTktZmFhNDk3ZWFlMGE2XkEyXkFqcGdeQXVyMTg0NTAyMzA@._V1_SX300.jpg
Ishq Vishk,movie,2003,N/A,10 Apr 2003,"Comedy, Romance",Ken Ghosh,"Ken Ghosh, Kiran Kotrial, Vinod Ranganathan",Hindi,India,tt0362771,6.0,"4,205",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTE5ZGE2MDUtMmI2Mi00MTdkLTlmMTktOTQzOTUwYmNiNGY1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Players,movie,2012,Not Rated,06 Jan 2012,"Action, Crime, Thriller","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Nikhat Bhatty, Bhaskar Hazarika, Rohit Jugraj","Hindi, English",India,tt1784589,4.2,"4,485",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTQyNmQyYmYtMTU0NS00MGRiLTlhYTEtYmZiZDNkYTY4ZDQ4XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
Liar's Dice,movie,2013,N/A,06 Jun 2017,"Adventure, Drama, Family",Geethu Mohandas,Geethu Mohandas,Hindi,India,tt2343621,6.7,"1,076",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzViYThmZWEtNDhmZS00NmY1LWEyMjMtYWU4ZjhjMmI0Yjk0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Ajab Prem Ki Ghazab Kahani,movie,2009,Not Rated,06 Nov 2009,"Action, Comedy, Romance",Rajkumar Santoshi,"K. Rajeshwar, Rajkumar Santoshi, R.D. Tailang",Hindi,India,tt1252596,6.4,"14,348",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYmZhNjhkN2UtN2I3NS00MzUyLTg3M2YtNjRjN2Y2NmNhNzUxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
46 Yok Olan,series,2016,N/A,27 Mar 2016,"Action, Crime, Drama",N/A,N/A,Turkish,Turkey,tt5606154,8.2,"4,294",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzVhODY3YzQtYzZlZS00YWNkLWEyNTAtNWMwYzhmOTBmNTUyXkEyXkFqcGdeQXVyMTE2MDU0NzAw._V1_SX300.jpg
10 jours en or,movie,2012,N/A,11 Jan 2012,"Comedy, Drama",Nicolas Brossette,Nicolas Brossette,French,France,tt1729630,6.0,"1,007",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOGIxYWFhY2UtNzU3Yy00YzNiLWE0NTgtNGJmOTU5OTcyYThmXkEyXkFqcGdeQXVyNjg3MDAyMTY@._V1_SX300.jpg
Gypsy,series,2017,TV-MA,30 Jun 2017,"Drama, Thriller",N/A,Lisa Rubin,English,"United States, United Kingdom",tt5503718,6.8,"16,133",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTEzMTA1MTMyMjReQTJeQWpwZ15BbWU4MDY3MzUyMzIy._V1_SX300.jpg
Okja,movie,2017,TV-MA,28 Jun 2017,"Action, Adventure, Drama",Bong Joon Ho,"Bong Joon Ho, Jon Ronson","English, Korean, Spanish","South Korea, United States",tt3967856,7.3,"117,571",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjQxMTcxNDgxN15BMl5BanBnXkFtZTgwOTczNTIzMjI@._V1_SX300.jpg
Neruda,movie,2016,R,11 Aug 2016,"Biography, Crime, Drama",Pablo Larraín,Guillermo Calderón,"Spanish, French, Dutch, Mapudungun","Chile, Argentina, France, Spain, United States",tt4698584,6.8,"10,293",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzM0NDI4Mjc5NV5BMl5BanBnXkFtZTgwMTM0NzQ0MDI@._V1_SX300.jpg
Krampus,movie,2015,PG-13,04 Dec 2015,"Comedy, Drama, Fantasy",Michael Dougherty,"Todd Casey, Michael Dougherty, Zach Shields","English, German",United States,tt3850590,6.2,"71,946",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjk0MjMzMTI3NV5BMl5BanBnXkFtZTgwODEyODkxNzE@._V1_SX300.jpg
I Am Michael,movie,2015,Not Rated,27 Jan 2017,"Biography, Drama, Romance",Justin Kelly,"Justin Kelly, Stacey Miller, Benoit Denizet Lewis",English,United States,tt3713030,5.6,"5,528",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjAxNjI1NDc1Nl5BMl5BanBnXkFtZTgwMzQ1NTQwMTI@._V1_SX300.jpg
Nobody Speak: Trials of the Free Press,movie,2017,TV-14,23 Jun 2017,Documentary,Brian Knappenberger,Brian Knappenberger,English,"Netherlands, United States",tt6333064,6.5,"4,085",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODg3ODgxMjk1NV5BMl5BanBnXkFtZTgwMzE3Mjg2MjI@._V1_SX300.jpg
You Get Me,movie,2017,TV-MA,23 Jun 2017,"Crime, Drama, Romance",Brent Bonacorso,Ben Epstein,English,United States,tt5539054,4.6,"12,868",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjI5ODUxNjE5NV5BMl5BanBnXkFtZTgwNDgyOTc2MjI@._V1_SX300.jpg
GLOW,series,2017–2019,TV-MA,23 Jun 2017,"Comedy, Drama, Sport",N/A,"Liz Flahive, Carly Mensch","English, Spanish, Russian, Central Khmer",United States,tt5770786,8.0,"45,046",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2RjYzFkZDUtYzNjNC00MzEyLWFmZmItODc2YWFlOWExOWI4XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg
Free Rein,series,2017–2019,TV-G,23 Jun 2017,"Action, Adventure, Comedy",N/A,"Vicki Lutas, Anna McCleery",English,United States,tt6928052,7.4,"2,045",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTU0NzVhMzItYzA5Mi00NTA3LWE2MWUtZGY5YmQzMjFjMDE0XkEyXkFqcGdeQXVyMjIyNDg2NjA@._V1_SX300.jpg
Dangal,movie,2016,Not Rated,21 Dec 2016,"Action, Biography, Drama",Nitesh Tiwari,"Piyush Gupta, Shreyas Jain, Nikhil Mehrotra","Hindi, English","India, United States",tt5074352,8.3,"181,931",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_SX300.jpg
CounterPunch,movie,2017,N/A,16 Jun 2017,Documentary,Jay Bulger,Jay Bulger,English,United States,tt7022034,6.7,908,N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2Q5ZTViN2ItNDRlOS00MjE1LWI1ODctNjFhNjI2MzM5NWZlXkEyXkFqcGdeQXVyNjc4Nzk3NzU@._V1_SX300.jpg
El Chapo,series,2017–2018,TV-MA,23 Apr 2017,"Biography, Crime, Drama",N/A,"Silvana Aguirre, Carlos Contreras",Spanish,United States,tt6692188,7.8,"17,933",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjlhNjE5MTktMjk3Mi00MWE5LTkyMjEtOTQ2N2RkZjg3MzA2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Manorama: Six Feet Under,movie,2007,Not Rated,21 Sep 2007,"Crime, Drama, Mystery",Navdeep Singh,"Devika Bhagat, Navdeep Singh, Manoj Tapadia",Hindi,India,tt0920464,7.6,"8,020",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOGNjN2M4MDItMzc3YS00ZjdiLTlhMDMtYjk0OWQzMzc1ZjRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
Soldier,movie,1998,R,23 Oct 1998,"Action, Drama, Sci-Fi",Paul W.S. Anderson,David Webb Peoples,English,"United States, United Kingdom",tt0120157,6.0,"56,159",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDI1NmM5ZjItNGI4NC00OWI5LWI3ZTgtNGViMWNmNjI5OTY4XkEyXkFqcGdeQXVyMTM2MzAwOA@@._V1_SX300.jpg
What the Health,movie,2017,N/A,04 Oct 2017,Documentary,"Kip Andersen, Keegan Kuhn","Kip Andersen, Keegan Kuhn",English,United States,tt5541848,7.2,"29,102",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWU3ZTk1ZDgtNTFlOC00MGRjLWFiZmQtYmI0Y2JjMmI5YTBkXkEyXkFqcGdeQXVyNzI5MjI4MTc@._V1_SX300.jpg
Stranger,movie,2017,N/A,18 Jan 2017,"Documentary, Drama, Sport","Kenneth Michiels, Vincent Bal",Kenneth Michiels,French,"Belgium, Senegal",tt6319470,9.0,8,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjM0MDk4ZWYtYWQ1Ny00YjAxLWJiZjAtMWMwYjRhMTg3MzkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyODM5MzA5MQ@@._V1_SX300.jpg
